time(s),dP1(Pa)
1519510923.827291,  0.664474
1519510923.856536,  0.688206
1519510923.885759,  0.640743
1519510923.914969,  0.688206
1519510923.944181,  0.664474
1519510923.973405,  0.688206
1519510924.002634,  0.593281
1519510924.031870,  0.711937
1519510924.061095,  0.640743
1519510924.090325,  0.735668
1519510924.119554,  0.688206
1519510924.148776,  0.640743
1519510924.178001,  0.664474
1519510924.207215,  0.664474
1519510924.236436,  0.640743
1519510924.265665,  0.664474
1519510924.294892,  0.688206
1519510924.324119,  0.688206
1519510924.353340,  0.640743
1519510924.382553,  0.664474
1519510924.411752,  0.688206
1519510924.440973,  0.664474
1519510924.470190,  0.617012
1519510924.499410,  0.664474
1519510924.528621,  0.617012
1519510924.557847,  0.664474
1519510924.587074,  0.664474
1519510924.616303,  0.688206
1519510924.645521,  0.688206
1519510924.674730,  0.640743
1519510924.703953,  0.664474
1519510924.733171,  0.664474
1519510924.762390,  0.688206
1519510924.791624,  0.688206
1519510924.820873,  0.711937
1519510924.850081,  0.664474
1519510924.879313,  0.664474
1519510924.908531,  0.664474
1519510924.937739,  0.640743
1519510924.966953,  0.735668
1519510924.996162,  0.593281
1519510925.025365,  0.640743
1519510925.054579,  0.711937
1519510925.083794,  0.688206
1519510925.113014,  0.640743
1519510925.142219,  0.735668
1519510925.171427,  0.735668
1519510925.200637,  0.688206
1519510925.229848,  0.688206
1519510925.259066,  0.688206
1519510925.288275,  0.711937
1519510925.317499,  0.617012
1519510925.346725,  0.617012
1519510925.375941,  0.664474
1519510925.405164,  0.640743
1519510925.434385,  0.711937
1519510925.463606,  0.688206
1519510925.492821,  0.593281
1519510925.522030,  0.711937
1519510925.551246,  0.688206
1519510925.580462,  0.688206
1519510925.609679,  0.664474
1519510925.638896,  0.593281
1519510925.668105,  0.664474
1519510925.697326,  0.688206
1519510925.726544,  0.640743
1519510925.755764,  0.688206
1519510925.784976,  0.711937
1519510925.814191,  0.688206
1519510925.843416,  0.688206
1519510925.872644,  0.664474
1519510925.901869,  0.711937
1519510925.931101,  0.664474
1519510925.960321,  0.688206
1519510925.989543,  0.617012
1519510926.018761,  0.664474
1519510926.047973,  0.640743
1519510926.077192,  0.735668
1519510926.106404,  0.664474
1519510926.135621,  0.593281
1519510926.164839,  0.711937
1519510926.194094,  0.664474
1519510926.223348,  0.688206
1519510926.252608,  0.688206
1519510926.281932,  0.735668
1519510926.311212,  0.688206
1519510926.340475,  0.617012
1519510926.369738,  0.664474
1519510926.398993,  0.640743
1519510926.428242,  0.688206
1519510926.457489,  0.688206
1519510926.486746,  0.688206
1519510926.515987,  0.640743
1519510926.545241,  0.711937
1519510926.574482,  0.664474
1519510926.603733,  0.664474
1519510926.632989,  0.640743
1519510926.662235,  0.688206
1519510926.691490,  0.617012
1519510926.720786,  0.664474
1519510926.750039,  0.688206
1519510926.779300,  0.688206
1519510926.808564,  0.617012
1519510926.837825,  0.640743
1519510926.867083,  0.664474
1519510926.896342,  0.688206
1519510926.925595,  0.688206
1519510926.954846,  0.711937
1519510926.984107,  0.688206
1519510927.013359,  0.664474
1519510927.042622,  0.688206
1519510927.071879,  0.664474
1519510927.101143,  0.711937
1519510927.130403,  0.664474
1519510927.159673,  0.759399
1519510927.188940,  0.711937
1519510927.218197,  0.664474
1519510927.247452,  0.617012
1519510927.276715,  0.640743
1519510927.305968,  0.617012
1519510927.335221,  0.711937
1519510927.364471,  0.711937
1519510927.393740,  0.735668
1519510927.423009,  0.664474
1519510927.452261,  0.664474
1519510927.481580,  0.664474
1519510927.510842,  0.688206
1519510927.540094,  0.688206
1519510927.569345,  0.664474
1519510927.598604,  0.664474
1519510927.627854,  0.640743
1519510927.657104,  0.688206
1519510927.686331,  0.664474
1519510927.715553,  0.688206
1519510927.744787,  0.688206
1519510927.774018,  0.711937
1519510927.803267,  0.688206
1519510927.832523,  0.664474
1519510927.861763,  0.688206
1519510927.891014,  0.664474
1519510927.920249,  0.664474
1519510927.949469,  0.664474
1519510927.978703,  0.711937
1519510928.007936,  0.688206
1519510928.037166,  0.688206
1519510928.066400,  0.711937
1519510928.095635,  0.617012
1519510928.124869,  0.688206
1519510928.154108,  0.688206
1519510928.183364,  0.664474
1519510928.212615,  0.664474
1519510928.241844,  0.688206
1519510928.271109,  0.711937
1519510928.300337,  0.640743
1519510928.329576,  0.664474
1519510928.358799,  0.688206
1519510928.388022,  0.640743
1519510928.417245,  0.640743
1519510928.446467,  0.640743
1519510928.475685,  0.593281
1519510928.504897,  0.664474
1519510928.534122,  0.664474
1519510928.563348,  0.711937
1519510928.592569,  0.688206
1519510928.621779,  0.688206
1519510928.651011,  0.688206
1519510928.680224,  0.640743
1519510928.709450,  0.783131
1519510928.738659,  0.688206
1519510928.767879,  0.711937
1519510928.797100,  0.711937
1519510928.826310,  0.688206
1519510928.855513,  0.664474
1519510928.884734,  0.711937
1519510928.913961,  0.569550
1519510928.943187,  0.759399
1519510928.972405,  0.640743
1519510929.001619,  0.593281
1519510929.030840,  0.735668
1519510929.060066,  0.711937
1519510929.089289,  0.617012
1519510929.118496,  0.711937
1519510929.147706,  0.688206
1519510929.176917,  0.688206
1519510929.206145,  0.688206
1519510929.235358,  0.664474
1519510929.264575,  0.688206
1519510929.293839,  0.688206
1519510929.323079,  0.640743
1519510929.352368,  0.664474
1519510929.381594,  0.640743
1519510929.410828,  0.664474
1519510929.440043,  0.640743
1519510929.469266,  0.688206
1519510929.498479,  0.640743
1519510929.527707,  0.688206
1519510929.556931,  0.664474
1519510929.586156,  0.664474
1519510929.615384,  0.711937
1519510929.644603,  0.664474
1519510929.673820,  0.688206
1519510929.703038,  0.735668
1519510929.732260,  0.664474
1519510929.761530,  0.711937
1519510929.790763,  0.640743
1519510929.819957,  0.664474
1519510929.849160,  0.664474
1519510929.878366,  0.640743
1519510929.907575,  0.711937
1519510929.936779,  0.688206
1519510929.965983,  0.593281
1519510929.995188,  0.664474
1519510930.024389,  0.640743
1519510930.053584,  0.711937
1519510930.082797,  0.617012
1519510930.111999,  0.711937
1519510930.141227,  0.735668
1519510930.170435,  0.664474
1519510930.199631,  0.688206
1519510930.228842,  0.664474
1519510930.258045,  0.664474
1519510930.287247,  0.664474
1519510930.316437,  0.688206
1519510930.345645,  0.664474
1519510930.374853,  0.664474
1519510930.404058,  0.640743
1519510930.433255,  0.688206
1519510930.462472,  0.688206
1519510930.491697,  0.688206
1519510930.520895,  0.688206
1519510930.550109,  0.664474
1519510930.579319,  0.688206
1519510930.608524,  0.593281
1519510930.637724,  0.688206
1519510930.666941,  0.664474
1519510930.696153,  0.569550
1519510930.725383,  0.688206
1519510930.754605,  0.640743
1519510930.783834,  0.664474
1519510930.813092,  0.688206
1519510930.842348,  0.664474
1519510930.871584,  0.664474
1519510930.900828,  0.688206
1519510930.930048,  0.640743
1519510930.959253,  0.711937
1519510930.988472,  0.664474
1519510931.017696,  0.664474
1519510931.046937,  0.688206
1519510931.076149,  0.617012
1519510931.105361,  0.640743
1519510931.134578,  0.617012
1519510931.163807,  0.664474
1519510931.193034,  0.688206
1519510931.222255,  0.664474
1519510931.251477,  0.664474
1519510931.280740,  0.640743
1519510931.309971,  0.664474
1519510931.339197,  0.688206
1519510931.368432,  0.640743
1519510931.397656,  0.617012
1519510931.426900,  0.640743
1519510931.456125,  0.688206
1519510931.485355,  0.640743
1519510931.514571,  0.617012
1519510931.543788,  0.711937
1519510931.573012,  0.664474
1519510931.602227,  0.617012
1519510931.631464,  0.688206
1519510931.660679,  0.664474
1519510931.689898,  0.640743
1519510931.719105,  0.640743
1519510931.748305,  0.711937
1519510931.777520,  0.759399
1519510931.806738,  0.664474
1519510931.835955,  0.617012
1519510931.865172,  0.688206
1519510931.894378,  0.569550
1519510931.923591,  0.664474
1519510931.952820,  0.664474
1519510931.982038,  0.640743
1519510932.011256,  0.711937
1519510932.040508,  0.617012
1519510932.069742,  0.617012
1519510932.098959,  0.688206
1519510932.128195,  0.640743
1519510932.157412,  0.664474
1519510932.186637,  0.711937
1519510932.215854,  0.711937
1519510932.245073,  0.640743
1519510932.274305,  0.688206
1519510932.303571,  0.735668
1519510932.332807,  0.688206
1519510932.362035,  0.617012
1519510932.391265,  0.688206
1519510932.420483,  0.664474
1519510932.449712,  0.688206
1519510932.478922,  0.735668
1519510932.508146,  0.711937
1519510932.537368,  0.735668
1519510932.566593,  0.688206
1519510932.595810,  0.688206
1519510932.625031,  0.688206
1519510932.654253,  0.688206
1519510932.683472,  0.664474
1519510932.712690,  0.664474
1519510932.741905,  0.688206
1519510932.771128,  0.640743
1519510932.800344,  0.688206
1519510932.829559,  0.688206
1519510932.858769,  0.664474
1519510932.887985,  0.569550
1519510932.917206,  0.664474
1519510932.946421,  0.664474
1519510932.975644,  0.664474
1519510933.004863,  0.664474
1519510933.034080,  0.664474
1519510933.063302,  0.688206
1519510933.092528,  0.664474
1519510933.121745,  0.640743
1519510933.150981,  0.617012
1519510933.180197,  0.640743
1519510933.209417,  0.688206
1519510933.238626,  0.688206
1519510933.267841,  0.640743
1519510933.297059,  0.640743
1519510933.326279,  0.617012
1519510933.355498,  0.640743
1519510933.384726,  0.664474
1519510933.413943,  0.664474
1519510933.443163,  0.711937
1519510933.472384,  0.711937
1519510933.501609,  0.711937
1519510933.530837,  0.664474
1519510933.560053,  0.640743
1519510933.589278,  0.640743
1519510933.618492,  0.711937
1519510933.647708,  0.640743
1519510933.676923,  0.640743
1519510933.706138,  0.617012
1519510933.735377,  0.664474
1519510933.764607,  0.664474
1519510933.793864,  0.640743
1519510933.823106,  0.640743
1519510933.852362,  0.617012
1519510933.881585,  0.688206
1519510933.910796,  0.640743
1519510933.940018,  0.640743
1519510933.969236,  0.688206
1519510933.998447,  0.617012
1519510934.027673,  0.617012
1519510934.056894,  0.617012
1519510934.086123,  0.664474
1519510934.115348,  0.759399
1519510934.144563,  0.640743
1519510934.173784,  0.617012
1519510934.203019,  0.664474
1519510934.232236,  0.640743
1519510934.261451,  0.640743
1519510934.290660,  0.711937
1519510934.319879,  0.617012
1519510934.349095,  0.640743
1519510934.378312,  0.688206
1519510934.407529,  0.688206
1519510934.436743,  0.664474
1519510934.465972,  0.664474
1519510934.495205,  0.711937
1519510934.524429,  0.688206
1519510934.553655,  0.664474
1519510934.582899,  0.664474
1519510934.612123,  0.664474
1519510934.641377,  0.664474
1519510934.670609,  0.688206
1519510934.699837,  0.664474
1519510934.729068,  0.688206
1519510934.758297,  0.640743
1519510934.787512,  0.688206
1519510934.816734,  0.688206
1519510934.845952,  0.688206
1519510934.875177,  0.640743
1519510934.904392,  0.640743
1519510934.933633,  0.664474
1519510934.962899,  0.640743
1519510934.992123,  0.688206
1519510935.021352,  0.664474
1519510935.050565,  0.617012
1519510935.079779,  0.640743
1519510935.108999,  0.640743
1519510935.138216,  0.617012
1519510935.167468,  0.664474
1519510935.196684,  0.640743
1519510935.225933,  0.688206
1519510935.255159,  0.688206
1519510935.284387,  0.664474
1519510935.313624,  0.664474
1519510935.342859,  0.617012
1519510935.372082,  0.617012
1519510935.401310,  0.664474
1519510935.430524,  0.617012
1519510935.459740,  0.664474
1519510935.488955,  0.640743
1519510935.518177,  0.617012
1519510935.547400,  0.688206
1519510935.576621,  0.593281
1519510935.605843,  0.664474
1519510935.635066,  0.640743
1519510935.664284,  0.711937
1519510935.693489,  0.664474
1519510935.722707,  0.711937
1519510935.751920,  0.664474
1519510935.781142,  0.664474
1519510935.810361,  0.664474
1519510935.839578,  0.640743
1519510935.868788,  0.617012
1519510935.898004,  0.711937
1519510935.927222,  0.640743
1519510935.956432,  0.664474
1519510935.985648,  0.617012
1519510936.014866,  0.640743
1519510936.044080,  0.688206
1519510936.073300,  0.640743
1519510936.102540,  0.664474
1519510936.131789,  0.640743
1519510936.161033,  0.711937
1519510936.190248,  0.688206
1519510936.219471,  0.617012
1519510936.248689,  0.688206
1519510936.277897,  0.664474
1519510936.307125,  0.711937
1519510936.336360,  0.617012
1519510936.365595,  0.617012
1519510936.394815,  0.617012
1519510936.424026,  0.688206
1519510936.453262,  0.711937
1519510936.482484,  0.640743
1519510936.511701,  0.617012
1519510936.540921,  0.688206
1519510936.570140,  0.735668
1519510936.599357,  0.640743
1519510936.628559,  0.640743
1519510936.657776,  0.640743
1519510936.686987,  0.664474
1519510936.716195,  0.640743
1519510936.745421,  0.688206
1519510936.774639,  0.688206
1519510936.803895,  0.664474
1519510936.833140,  0.593281
1519510936.862377,  0.593281
1519510936.891602,  0.617012
1519510936.920826,  0.640743
1519510936.950044,  0.640743
1519510936.979265,  0.688206
1519510937.008488,  0.640743
1519510937.037708,  0.640743
1519510937.066938,  0.664474
1519510937.096166,  0.688206
1519510937.125403,  0.640743
1519510937.154625,  0.617012
1519510937.183849,  0.688206
1519510937.213068,  0.640743
1519510937.242321,  0.640743
1519510937.271545,  0.640743
1519510937.300779,  0.617012
1519510937.329999,  0.640743
1519510937.359213,  0.617012
1519510937.388433,  0.593281
1519510937.417656,  0.664474
1519510937.446881,  0.688206
1519510937.476106,  0.688206
1519510937.505361,  0.664474
1519510937.534600,  0.640743
1519510937.563832,  0.640743
1519510937.593076,  0.640743
1519510937.622322,  0.664474
1519510937.651563,  0.688206
1519510937.680808,  0.664474
1519510937.710021,  0.688206
1519510937.739236,  0.688206
1519510937.768458,  0.688206
1519510937.797683,  0.593281
1519510937.826939,  0.617012
1519510937.856183,  0.688206
1519510937.885422,  0.664474
1519510937.914666,  0.664474
1519510937.943922,  0.664474
1519510937.973182,  0.640743
1519510938.002432,  0.688206
1519510938.031653,  0.711937
1519510938.060879,  0.664474
1519510938.090089,  0.664474
1519510938.119315,  0.640743
1519510938.148527,  0.617012
1519510938.177749,  0.640743
1519510938.206959,  0.664474
1519510938.236185,  0.593281
1519510938.265407,  0.664474
1519510938.294665,  0.688206
1519510938.323908,  0.664474
1519510938.353136,  0.711937
1519510938.382384,  0.617012
1519510938.411599,  0.711937
1519510938.440827,  0.688206
1519510938.470035,  0.664474
1519510938.499245,  0.735668
1519510938.528454,  0.664474
1519510938.557675,  0.640743
1519510938.586909,  0.640743
1519510938.616117,  0.640743
1519510938.645328,  0.617012
1519510938.674544,  0.664474
1519510938.703764,  0.640743
1519510938.732989,  0.688206
1519510938.762202,  0.640743
1519510938.791413,  0.617012
1519510938.820653,  0.688206
1519510938.849860,  0.617012
1519510938.879072,  0.664474
1519510938.908289,  0.664474
1519510938.937508,  0.569550
1519510938.966729,  0.593281
1519510938.995947,  0.711937
1519510939.025158,  0.711937
1519510939.054377,  0.688206
1519510939.083601,  0.688206
1519510939.112817,  0.688206
1519510939.142047,  0.640743
1519510939.171292,  0.617012
1519510939.200512,  0.593281
1519510939.229728,  0.664474
1519510939.258942,  0.664474
1519510939.288147,  0.640743
1519510939.317369,  0.640743
1519510939.346586,  0.688206
1519510939.375799,  0.688206
1519510939.405005,  0.664474
1519510939.434225,  0.688206
1519510939.463451,  0.688206
1519510939.492666,  0.617012
1519510939.521866,  0.688206
1519510939.551089,  0.664474
1519510939.580293,  0.640743
1519510939.609511,  0.664474
1519510939.638718,  0.664474
1519510939.667944,  0.640743
1519510939.697174,  0.688206
1519510939.726393,  0.688206
1519510939.755609,  0.640743
1519510939.784826,  0.664474
1519510939.814092,  0.664474
1519510939.843314,  0.688206
1519510939.872545,  0.640743
1519510939.901759,  0.664474
1519510939.930974,  0.664474
1519510939.960207,  0.664474
1519510939.989424,  0.664474
1519510940.018640,  0.688206
1519510940.047844,  0.617012
1519510940.077055,  0.735668
1519510940.106291,  0.688206
1519510940.135513,  0.617012
1519510940.164761,  0.617012
1519510940.193973,  0.617012
1519510940.223185,  0.640743
1519510940.252403,  0.711937
1519510940.281616,  0.688206
1519510940.310839,  0.617012
1519510940.340053,  0.664474
1519510940.369272,  0.711937
1519510940.398486,  0.593281
1519510940.427707,  0.664474
1519510940.456918,  0.664474
1519510940.486128,  0.711937
1519510940.515341,  0.711937
1519510940.544553,  0.664474
1519510940.573762,  0.617012
1519510940.602979,  0.711937
1519510940.632195,  0.688206
1519510940.661416,  0.711937
1519510940.690636,  0.711937
1519510940.719854,  0.711937
1519510940.749075,  0.711937
1519510940.778298,  0.640743
1519510940.807519,  0.688206
1519510940.836813,  0.664474
1519510940.866036,  0.688206
1519510940.895256,  0.664474
1519510940.924482,  0.617012
1519510940.953716,  0.640743
1519510940.982950,  0.617012
1519510941.012172,  0.664474
1519510941.041412,  0.711937
1519510941.070641,  0.640743
1519510941.099851,  0.688206
1519510941.129064,  0.640743
1519510941.158281,  0.688206
1519510941.187500,  0.711937
1519510941.216718,  0.593281
1519510941.245933,  0.688206
1519510941.275157,  0.617012
1519510941.304408,  0.640743
1519510941.333674,  0.711937
1519510941.362922,  0.664474
1519510941.392145,  0.688206
1519510941.421360,  0.640743
1519510941.450569,  0.688206
1519510941.479777,  0.664474
1519510941.508992,  0.640743
1519510941.538213,  0.640743
1519510941.567443,  0.688206
1519510941.596659,  0.688206
1519510941.625871,  0.664474
1519510941.655080,  0.711937
1519510941.684294,  0.664474
1519510941.713514,  0.640743
1519510941.742732,  0.664474
1519510941.771949,  0.688206
1519510941.801165,  0.735668
1519510941.830382,  0.711937
1519510941.859591,  0.664474
1519510941.888797,  0.640743
1519510941.918008,  0.664474
1519510941.947205,  0.640743
1519510941.976420,  0.664474
1519510942.005627,  0.617012
1519510942.034837,  0.617012
1519510942.064046,  0.688206
1519510942.093272,  0.617012
1519510942.122489,  0.711937
1519510942.151716,  0.617012
1519510942.180963,  0.664474
1519510942.210188,  0.617012
1519510942.239407,  0.640743
1519510942.268635,  0.593281
1519510942.297844,  0.617012
1519510942.327060,  0.593281
1519510942.356276,  0.711937
1519510942.385482,  0.688206
1519510942.414699,  0.617012
1519510942.443916,  0.593281
1519510942.473146,  0.617012
1519510942.502373,  0.640743
1519510942.531608,  0.664474
1519510942.560852,  0.664474
1519510942.590078,  0.688206
1519510942.619299,  0.640743
1519510942.648510,  0.640743
1519510942.677741,  0.617012
1519510942.706952,  0.688206
1519510942.736161,  0.640743
1519510942.765377,  0.664474
1519510942.794672,  0.640743
1519510942.823910,  0.664474
1519510942.853125,  0.688206
1519510942.882410,  0.640743
1519510942.911628,  0.664474
1519510942.940834,  0.640743
1519510942.970049,  0.569550
1519510942.999256,  0.617012
1519510943.028465,  0.664474
1519510943.057677,  0.688206
1519510943.086894,  0.617012
1519510943.116107,  0.664474
1519510943.145317,  0.664474
1519510943.174527,  0.593281
1519510943.203737,  0.640743
1519510943.232949,  0.711937
1519510943.262170,  0.640743
1519510943.291389,  0.640743
1519510943.320600,  0.640743
1519510943.349810,  0.664474
1519510943.379042,  0.664474
1519510943.408257,  0.617012
1519510943.437459,  0.688206
1519510943.466672,  0.664474
1519510943.495881,  0.688206
1519510943.525083,  0.640743
1519510943.554281,  0.640743
1519510943.583494,  0.711937
1519510943.612696,  0.640743
1519510943.641894,  0.664474
1519510943.671112,  0.617012
1519510943.700312,  0.664474
1519510943.729522,  0.617012
1519510943.758731,  0.593281
1519510943.787937,  0.640743
1519510943.817154,  0.688206
1519510943.846362,  0.688206
1519510943.875573,  0.688206
1519510943.904780,  0.688206
1519510943.933991,  0.688206
1519510943.963211,  0.688206
1519510943.992440,  0.688206
1519510944.021671,  0.711937
1519510944.050923,  0.640743
1519510944.080154,  0.664474
1519510944.109377,  0.688206
1519510944.138599,  0.640743
1519510944.167809,  0.711937
1519510944.197024,  0.593281
1519510944.226234,  0.688206
1519510944.255463,  0.664474
1519510944.284667,  0.640743
1519510944.313891,  0.664474
1519510944.343127,  0.617012
1519510944.372346,  0.664474
1519510944.401562,  0.640743
1519510944.430781,  0.617012
1519510944.459987,  0.688206
1519510944.489197,  0.664474
1519510944.518406,  0.640743
1519510944.547622,  0.569550
1519510944.576838,  0.664474
1519510944.606057,  0.640743
1519510944.635274,  0.664474
1519510944.664484,  0.664474
1519510944.693698,  0.664474
1519510944.722923,  0.617012
1519510944.752143,  0.688206
1519510944.781372,  0.640743
1519510944.810603,  0.593281
1519510944.839826,  0.640743
1519510944.869053,  0.640743
1519510944.898269,  0.664474
1519510944.927485,  0.664474
1519510944.956704,  0.664474
1519510944.985922,  0.640743
1519510945.015138,  0.617012
1519510945.044360,  0.617012
1519510945.073578,  0.617012
1519510945.102810,  0.640743
1519510945.132034,  0.640743
1519510945.161275,  0.640743
1519510945.190498,  0.664474
1519510945.219721,  0.593281
1519510945.248941,  0.593281
1519510945.278159,  0.664474
1519510945.307371,  0.664474
1519510945.336584,  0.664474
1519510945.365805,  0.640743
1519510945.395042,  0.617012
1519510945.424262,  0.617012
1519510945.453496,  0.664474
1519510945.482735,  0.664474
1519510945.511957,  0.688206
1519510945.541185,  0.664474
1519510945.570395,  0.664474
1519510945.599603,  0.640743
1519510945.628806,  0.688206
1519510945.658015,  0.569550
1519510945.687218,  0.617012
1519510945.716424,  0.569550
1519510945.745628,  0.617012
1519510945.774834,  0.593281
1519510945.804079,  0.640743
1519510945.833323,  0.593281
1519510945.862553,  0.593281
1519510945.891768,  0.640743
1519510945.920986,  0.617012
1519510945.950194,  0.617012
1519510945.979403,  0.569550
1519510946.008605,  0.569550
1519510946.037815,  0.664474
1519510946.067033,  0.664474
1519510946.096242,  0.617012
1519510946.125448,  0.664474
1519510946.154648,  0.593281
1519510946.183860,  0.640743
1519510946.213071,  0.593281
1519510946.242312,  0.640743
1519510946.271524,  0.569550
1519510946.300758,  0.617012
1519510946.329970,  0.664474
1519510946.359185,  0.640743
1519510946.388395,  0.617012
1519510946.417598,  0.688206
1519510946.446806,  0.640743
1519510946.476005,  0.617012
1519510946.505205,  0.617012
1519510946.534414,  0.664474
1519510946.563620,  0.593281
1519510946.592840,  0.664474
1519510946.622058,  0.664474
1519510946.651271,  0.664474
1519510946.680473,  0.664474
1519510946.709675,  0.617012
1519510946.738895,  0.640743
1519510946.768102,  0.545818
1519510946.797301,  0.617012
1519510946.826494,  0.640743
1519510946.855699,  0.640743
1519510946.884901,  0.569550
1519510946.914097,  0.640743
1519510946.943328,  0.664474
1519510946.972551,  0.640743
1519510947.001788,  0.617012
1519510947.030998,  0.664474
1519510947.060204,  0.593281
1519510947.089426,  0.664474
1519510947.118637,  0.688206
1519510947.147849,  0.711937
1519510947.177055,  0.664474
1519510947.206276,  0.711937
1519510947.235498,  0.617012
1519510947.264709,  0.593281
1519510947.293964,  0.617012
1519510947.323232,  0.640743
1519510947.352479,  0.688206
1519510947.381692,  0.569550
1519510947.410910,  0.688206
1519510947.440126,  0.688206
1519510947.469338,  0.664474
1519510947.498553,  0.664474
1519510947.527766,  0.711937
1519510947.556987,  0.593281
1519510947.586206,  0.593281
1519510947.615440,  0.617012
1519510947.644655,  0.688206
1519510947.673875,  0.593281
1519510947.703099,  0.640743
1519510947.732372,  0.711937
1519510947.761584,  0.640743
1519510947.790808,  0.711937
1519510947.820023,  0.688206
1519510947.849232,  0.664474
1519510947.878445,  0.640743
1519510947.907675,  0.688206
1519510947.936912,  0.664474
1519510947.966151,  0.688206
1519510947.995391,  0.569550
1519510948.024645,  0.688206
1519510948.053885,  0.664474
1519510948.083122,  0.569550
1519510948.112392,  0.664474
1519510948.141626,  0.617012
1519510948.170892,  0.664474
1519510948.200128,  0.640743
1519510948.229359,  0.593281
1519510948.258608,  0.664474
1519510948.287846,  0.711937
1519510948.317084,  0.664474
1519510948.346310,  0.640743
1519510948.375550,  0.688206
1519510948.404793,  0.664474
1519510948.434022,  0.640743
1519510948.463240,  0.688206
1519510948.492462,  0.664474
1519510948.521687,  0.664474
1519510948.550914,  0.664474
1519510948.580149,  0.617012
1519510948.609375,  0.664474
1519510948.638589,  0.640743
1519510948.667803,  0.664474
1519510948.697014,  0.617012
1519510948.726255,  0.664474
1519510948.755473,  0.664474
1519510948.784707,  0.593281
1519510948.813937,  0.664474
1519510948.843173,  0.617012
1519510948.872404,  0.640743
1519510948.901613,  0.688206
1519510948.930837,  0.640743
1519510948.960043,  0.640743
1519510948.989249,  0.664474
1519510949.018461,  0.640743
1519510949.047683,  0.617012
1519510949.076901,  0.711937
1519510949.106124,  0.640743
1519510949.135343,  0.569550
1519510949.164565,  0.688206
1519510949.193783,  0.640743
1519510949.223011,  0.593281
1519510949.252221,  0.688206
1519510949.281439,  0.617012
1519510949.310653,  0.617012
1519510949.339887,  0.664474
1519510949.369099,  0.711937
1519510949.398313,  0.569550
1519510949.427526,  0.617012
1519510949.456741,  0.640743
1519510949.485956,  0.640743
1519510949.515164,  0.640743
1519510949.544374,  0.617012
1519510949.573594,  0.664474
1519510949.602816,  0.569550
1519510949.632035,  0.664474
1519510949.661259,  0.640743
1519510949.690482,  0.711937
1519510949.719705,  0.640743
1519510949.748924,  0.711937
1519510949.778152,  0.664474
1519510949.807367,  0.688206
1519510949.836582,  0.688206
1519510949.865793,  0.640743
1519510949.895011,  0.640743
1519510949.924223,  0.593281
1519510949.953445,  0.640743
1519510949.982671,  0.640743
1519510950.011897,  0.640743
1519510950.041126,  0.711937
1519510950.070342,  0.664474
1519510950.099559,  0.617012
1519510950.128777,  0.593281
1519510950.157988,  0.640743
1519510950.187198,  0.640743
1519510950.216406,  0.664474
1519510950.245615,  0.617012
1519510950.274829,  0.688206
1519510950.304071,  0.664474
1519510950.333307,  0.688206
1519510950.362536,  0.664474
1519510950.391753,  0.688206
1519510950.420986,  0.688206
1519510950.450202,  0.688206
1519510950.479407,  0.688206
1519510950.508642,  0.617012
1519510950.537854,  0.735668
1519510950.567070,  0.688206
1519510950.596280,  0.617012
1519510950.625492,  0.664474
1519510950.654708,  0.640743
1519510950.683922,  0.664474
1519510950.713140,  0.688206
1519510950.742354,  0.617012
1519510950.771566,  0.711937
1519510950.800785,  0.664474
1519510950.829997,  0.688206
1519510950.859233,  0.593281
1519510950.888462,  0.593281
1519510950.917681,  0.617012
1519510950.946905,  0.617012
1519510950.976107,  0.664474
1519510951.005323,  0.664474
1519510951.034537,  0.617012
1519510951.063744,  0.664474
1519510951.092950,  0.688206
1519510951.122157,  0.688206
1519510951.151380,  0.640743
1519510951.180598,  0.664474
1519510951.209805,  0.664474
1519510951.239008,  0.711937
1519510951.268214,  0.664474
1519510951.297447,  0.640743
1519510951.326728,  0.664474
1519510951.355939,  0.664474
1519510951.385146,  0.640743
1519510951.414355,  0.664474
1519510951.443567,  0.711937
1519510951.472774,  0.640743
1519510951.501995,  0.664474
1519510951.531210,  0.640743
1519510951.560418,  0.711937
1519510951.589635,  0.711937
1519510951.618851,  0.664474
1519510951.648069,  0.664474
1519510951.677286,  0.711937
1519510951.706503,  0.664474
1519510951.735736,  0.664474
1519510951.764963,  0.735668
1519510951.794188,  0.664474
1519510951.823419,  0.688206
1519510951.852660,  0.664474
1519510951.881878,  0.640743
1519510951.911112,  0.640743
1519510951.940335,  0.640743
1519510951.969556,  0.735668
1519510951.998774,  0.640743
1519510952.027982,  0.640743
1519510952.057198,  0.593281
1519510952.086408,  0.735668
1519510952.115615,  0.711937
1519510952.144832,  0.711937
1519510952.174051,  0.640743
1519510952.203262,  0.688206
1519510952.232489,  0.688206
1519510952.261698,  0.759399
1519510952.290939,  0.735668
1519510952.320150,  0.688206
1519510952.349348,  0.688206
1519510952.378558,  0.593281
1519510952.407766,  0.688206
1519510952.436975,  0.711937
1519510952.466188,  0.593281
1519510952.495406,  0.759399
1519510952.524628,  0.664474
1519510952.553860,  0.664474
1519510952.583087,  0.617012
1519510952.612360,  0.664474
1519510952.641582,  0.664474
1519510952.670806,  0.664474
1519510952.700021,  0.664474
1519510952.729243,  0.688206
1519510952.758450,  0.664474
1519510952.787672,  0.688206
1519510952.816904,  0.664474
1519510952.846124,  0.688206
1519510952.875337,  0.759399
1519510952.904562,  0.640743
1519510952.933782,  0.711937
1519510952.963021,  0.640743
1519510952.992254,  0.688206
