time(s)
1519511473.787319
1519511473.789349
1519511473.789403
1519511473.791726
1519511473.791770
1519511473.793840
1519511473.793887
1519511473.795884
1519511473.795938
1519511473.797971
1519511473.798027
1519511473.801697
1519511473.801741
1519511473.803751
1519511473.803857
1519511473.805857
1519511473.805911
1519511473.807944
1519511473.807998
1519511473.812810
1519511473.812854
1519511473.814878
1519511473.814936
1519511473.816991
1519511473.817036
1519511473.819068
1519511473.819122
1519511473.825662
1519511473.827714
1519511473.827770
1519511473.829822
1519511473.829877
1519511473.831932
1519511473.831976
1519511473.834048
1519511473.834095
1519511473.836118
1519511473.836173
1519511473.838221
1519511473.838278
1519511473.840311
1519511473.840365
1519511473.842450
1519511473.842494
1519511473.844536
1519511473.844583
1519511473.846624
1519511473.846670
1519511473.848698
1519511473.848752
1519511473.851882
1519511473.851926
1519511473.853950
1519511473.854005
1519511473.856071
1519511473.856114
1519511473.858168
1519511473.858212
1519511473.861905
1519511473.861949
1519511473.863970
1519511473.864024
1519511473.866072
1519511473.866126
1519511473.868161
1519511473.868215
1519511473.874900
1519511473.874945
1519511473.876961
1519511473.877019
1519511473.879065
1519511473.879120
1519511473.881153
1519511473.881210
1519511473.883287
1519511473.883334
1519511473.885389
1519511473.885438
1519511473.887499
1519511473.887544
1519511473.889577
1519511473.889633
1519511473.891842
1519511473.891886
1519511473.893913
1519511473.893967
1519511473.896015
1519511473.896069
1519511473.898102
1519511473.898157
1519511473.901890
1519511473.901934
1519511473.903959
1519511473.904013
1519511473.906072
1519511473.906117
1519511473.908152
1519511473.908207
1519511473.911963
1519511473.912007
1519511473.914030
1519511473.914084
1519511473.916144
1519511473.916188
1519511473.918224
1519511473.918278
1519511473.924854
1519511473.926909
1519511473.926963
1519511473.929013
1519511473.929069
1519511473.931103
1519511473.931157
1519511473.933235
1519511473.933280
1519511473.935304
1519511473.935360
1519511473.937406
1519511473.937460
1519511473.939498
1519511473.939554
1519511473.943181
1519511473.943225
1519511473.945248
1519511473.945304
1519511473.947362
1519511473.947407
1519511473.949438
1519511473.949492
1519511473.953348
1519511473.953392
1519511473.955415
1519511473.955470
1519511473.957520
1519511473.957573
1519511473.959629
1519511473.959673
1519511473.963267
1519511473.963312
1519511473.965328
1519511473.965383
1519511473.967443
1519511473.967487
1519511473.969520
1519511473.969574
1519511473.976219
1519511473.978273
1519511473.978328
1519511473.980404
1519511473.980452
1519511473.982472
1519511473.982533
1519511473.984612
1519511473.984657
1519511473.986679
1519511473.986732
1519511473.988781
1519511473.988835
1519511473.990887
1519511473.990931
1519511473.993414
1519511473.993459
1519511473.995484
1519511473.995538
1519511473.997597
1519511473.997641
1519511473.999673
1519511473.999728
1519511474.003473
1519511474.003518
1519511474.005531
1519511474.005585
1519511474.007645
1519511474.007690
1519511474.009742
1519511474.009788
1519511474.013374
1519511474.013417
1519511474.015445
1519511474.015498
1519511474.017546
1519511474.017601
1519511474.019632
1519511474.019697
1519511474.026411
1519511474.028485
1519511474.028555
1519511474.030602
1519511474.030646
1519511474.032700
1519511474.032745
1519511474.034809
1519511474.034853
1519511474.036877
1519511474.036932
1519511474.038982
1519511474.039036
1519511474.041070
1519511474.041124
1519511474.043356
1519511474.043400
1519511474.045417
1519511474.045473
1519511474.047520
1519511474.047574
1519511474.049610
1519511474.049666
1519511474.053386
1519511474.053431
1519511474.055453
1519511474.055509
1519511474.057555
1519511474.057609
1519511474.059644
1519511474.059698
1519511474.063220
1519511474.063264
1519511474.065288
1519511474.065342
1519511474.067403
1519511474.067447
1519511474.069480
1519511474.069534
1519511474.075996
1519511474.076040
1519511474.078049
1519511474.078106
1519511474.080153
1519511474.080206
1519511474.082242
1519511474.082295
1519511474.084400
1519511474.084446
1519511474.086455
1519511474.086510
1519511474.088557
1519511474.088611
1519511474.090647
1519511474.090702
1519511474.093290
1519511474.093335
1519511474.095358
1519511474.095414
1519511474.097475
1519511474.097521
1519511474.099550
1519511474.099606
1519511474.103153
1519511474.103197
1519511474.105244
1519511474.105289
1519511474.107334
1519511474.107378
1519511474.109411
1519511474.109465
1519511474.113400
1519511474.113445
1519511474.115470
1519511474.115524
1519511474.117584
1519511474.117628
1519511474.119663
1519511474.119717
1519511474.126382
1519511474.128436
1519511474.128490
1519511474.130551
1519511474.130595
1519511474.132628
1519511474.132683
1519511474.134757
1519511474.134802
1519511474.136829
1519511474.136884
1519511474.138943
1519511474.138987
1519511474.141021
1519511474.141076
1519511474.143379
1519511474.143423
1519511474.145446
1519511474.145506
1519511474.147560
1519511474.147605
1519511474.149636
1519511474.149691
1519511474.153472
1519511474.153516
1519511474.155539
1519511474.155593
1519511474.157640
1519511474.157746
1519511474.159734
1519511474.159788
1519511474.163640
1519511474.165704
1519511474.165761
1519511474.167823
1519511474.167868
1519511474.169896
1519511474.169952
1519511474.176692
1519511474.178746
1519511474.178800
1519511474.180862
1519511474.180908
1519511474.182943
1519511474.182997
1519511474.185074
1519511474.185120
1519511474.187211
1519511474.187266
1519511474.189507
1519511474.189559
1519511474.191580
1519511474.191637
1519511474.193716
1519511474.193834
1519511474.195799
1519511474.195855
1519511474.197931
1519511474.197976
1519511474.200009
1519511474.200065
1519511474.203525
1519511474.203571
1519511474.205589
1519511474.205647
1519511474.207697
1519511474.207752
1519511474.209772
1519511474.209827
1519511474.213636
1519511474.213680
1519511474.215695
1519511474.215755
1519511474.217797
1519511474.217851
1519511474.219927
1519511474.219972
1519511474.226544
1519511474.228613
1519511474.228669
1519511474.230710
1519511474.230764
1519511474.232792
1519511474.232846
1519511474.234925
1519511474.234969
1519511474.237022
1519511474.237078
1519511474.239157
1519511474.239201
1519511474.241233
1519511474.241287
1519511474.243935
1519511474.243979
1519511474.245993
1519511474.246049
1519511474.248097
1519511474.248153
1519511474.250188
1519511474.250242
1519511474.253697
1519511474.253741
1519511474.255753
1519511474.255810
1519511474.257856
1519511474.257911
1519511474.259946
1519511474.260004
1519511474.263581
1519511474.265646
1519511474.265701
1519511474.267760
1519511474.267804
1519511474.269836
1519511474.269890
1519511474.276582
1519511474.278629
1519511474.278685
1519511474.280751
1519511474.280796
1519511474.282823
1519511474.282877
1519511474.285007
1519511474.287062
1519511474.287117
1519511474.289181
1519511474.289225
1519511474.291255
1519511474.291309
1519511474.294002
1519511474.294047
1519511474.296070
1519511474.296124
1519511474.298170
1519511474.298224
1519511474.300260
1519511474.300314
1519511474.304010
1519511474.304055
1519511474.306062
1519511474.306117
1519511474.308184
1519511474.308228
1519511474.310254
1519511474.310312
1519511474.313828
1519511474.313874
1519511474.315846
1519511474.315901
1519511474.317949
1519511474.318005
1519511474.320059
1519511474.320104
1519511474.326843
1519511474.326886
1519511474.328899
1519511474.328953
1519511474.331020
1519511474.331064
1519511474.333092
1519511474.333147
1519511474.335224
1519511474.335269
1519511474.337291
1519511474.337345
1519511474.339395
1519511474.339449
1519511474.341485
1519511474.341540
1519511474.343878
1519511474.345904
1519511474.345959
1519511474.348007
1519511474.348061
1519511474.350097
1519511474.350152
1519511474.354161
1519511474.354206
1519511474.356213
1519511474.356268
1519511474.358319
1519511474.358374
1519511474.360412
1519511474.360466
1519511474.364250
1519511474.366277
1519511474.366335
1519511474.368381
1519511474.368436
1519511474.370470
1519511474.370527
1519511474.376825
1519511474.376869
1519511474.378880
1519511474.378934
1519511474.380995
1519511474.381040
1519511474.383071
1519511474.383126
1519511474.385249
1519511474.385292
1519511474.387305
1519511474.387360
1519511474.389407
1519511474.389461
1519511474.391495
1519511474.391551
1519511474.394235
1519511474.394280
1519511474.396291
1519511474.396346
1519511474.398396
1519511474.398450
1519511474.400486
1519511474.400540
1519511474.404036
1519511474.406089
1519511474.406144
1519511474.408191
1519511474.408245
1519511474.410281
1519511474.410335
1519511474.414303
1519511474.414347
1519511474.416358
1519511474.416414
1519511474.418473
1519511474.418518
1519511474.420576
1519511474.420621
1519511474.427290
1519511474.427334
1519511474.429344
1519511474.429403
1519511474.431461
1519511474.431506
1519511474.433562
1519511474.433608
1519511474.435673
1519511474.435717
1519511474.437739
1519511474.437795
1519511474.439856
1519511474.439901
1519511474.441952
1519511474.441997
1519511474.444319
1519511474.444363
1519511474.446375
1519511474.446429
1519511474.448508
1519511474.448554
1519511474.450565
1519511474.450623
1519511474.454141
1519511474.456198
1519511474.456253
1519511474.458320
1519511474.458364
1519511474.460428
1519511474.460472
1519511474.464270
1519511474.466325
1519511474.466378
1519511474.468448
1519511474.468510
1519511474.470515
1519511474.470569
1519511474.477057
1519511474.477102
1519511474.479098
1519511474.479152
1519511474.481203
1519511474.481257
1519511474.483314
1519511474.483358
1519511474.485471
1519511474.485515
1519511474.487525
1519511474.487579
1519511474.489642
1519511474.489687
1519511474.491717
1519511474.491772
1519511474.494233
1519511474.494277
1519511474.496288
1519511474.496343
1519511474.498392
1519511474.498445
1519511474.500517
1519511474.500563
1519511474.504334
1519511474.504378
1519511474.506388
1519511474.506443
1519511474.508526
1519511474.508572
1519511474.510591
1519511474.510646
1519511474.514241
1519511474.514290
1519511474.516297
1519511474.516351
1519511474.518402
1519511474.518455
1519511474.520490
1519511474.520545
1519511474.527582
1519511474.527627
1519511474.529631
1519511474.529685
1519511474.531747
1519511474.531791
1519511474.533897
1519511474.536021
1519511474.536066
1519511474.538092
1519511474.538146
1519511474.540196
1519511474.540250
1519511474.542284
1519511474.542338
1519511474.544415
1519511474.544458
1519511474.546484
1519511474.546542
1519511474.548605
1519511474.548659
1519511474.550694
1519511474.550748
1519511474.554353
1519511474.554397
1519511474.556434
1519511474.556478
1519511474.558510
1519511474.558563
1519511474.560599
1519511474.560652
1519511474.564465
1519511474.566514
1519511474.566568
1519511474.568629
1519511474.568673
1519511474.570729
1519511474.570775
1519511474.577203
1519511474.577247
1519511474.579258
1519511474.579312
1519511474.581362
1519511474.581417
1519511474.583473
1519511474.583518
1519511474.585627
1519511474.585671
1519511474.587680
1519511474.587741
1519511474.589784
1519511474.589839
1519511474.591892
1519511474.591937
1519511474.594695
1519511474.594739
1519511474.596741
1519511474.596796
1519511474.598838
1519511474.598891
1519511474.600921
1519511474.600976
1519511474.604714
1519511474.604760
1519511474.606771
1519511474.606827
1519511474.608885
1519511474.608930
1519511474.610966
1519511474.611021
1519511474.614525
1519511474.614569
1519511474.616577
1519511474.616632
1519511474.618680
1519511474.618737
1519511474.620769
1519511474.620824
1519511474.627534
1519511474.627578
1519511474.629589
1519511474.629645
1519511474.631692
1519511474.631746
1519511474.633840
1519511474.633886
1519511474.635908
1519511474.635953
1519511474.637980
1519511474.638034
1519511474.640083
1519511474.640136
1519511474.642173
1519511474.642227
1519511474.644582
1519511474.646624
1519511474.646682
1519511474.648726
1519511474.648782
1519511474.650814
1519511474.650870
1519511474.654651
1519511474.654695
1519511474.656706
1519511474.656760
1519511474.658809
1519511474.658863
1519511474.660896
1519511474.660950
1519511474.664772
1519511474.664816
1519511474.666826
1519511474.666882
1519511474.668942
1519511474.668987
1519511474.671020
1519511474.671074
1519511474.677500
1519511474.677543
1519511474.679554
1519511474.679607
1519511474.681657
1519511474.681711
1519511474.683748
1519511474.683850
1519511474.685927
1519511474.685972
1519511474.687982
1519511474.688037
1519511474.690096
1519511474.690141
1519511474.692176
1519511474.692230
1519511474.694700
1519511474.694745
1519511474.696753
1519511474.696808
1519511474.698870
1519511474.698916
1519511474.700950
1519511474.701005
1519511474.704786
1519511474.704830
1519511474.706839
1519511474.706894
1519511474.708941
1519511474.708995
1519511474.711031
1519511474.711086
1519511474.714655
1519511474.714699
1519511474.716708
1519511474.716763
1519511474.718825
1519511474.718871
1519511474.720903
1519511474.720957
1519511474.727653
1519511474.729708
1519511474.729763
1519511474.731824
1519511474.731870
1519511474.733941
1519511474.733986
1519511474.736046
1519511474.736091
1519511474.738116
1519511474.738171
1519511474.740231
1519511474.740276
1519511474.742307
1519511474.742363
1519511474.744869
1519511474.744913
1519511474.746923
1519511474.746978
1519511474.749028
1519511474.749082
1519511474.751119
1519511474.751174
1519511474.754997
1519511474.755041
1519511474.757051
1519511474.757106
1519511474.759153
1519511474.759206
1519511474.761244
1519511474.761301
1519511474.765147
1519511474.767195
1519511474.767249
1519511474.769307
1519511474.769352
1519511474.771388
1519511474.771442
1519511474.778090
1519511474.778134
1519511474.780145
1519511474.780199
1519511474.782262
1519511474.782306
1519511474.784350
1519511474.784404
1519511474.786481
1519511474.786524
1519511474.788576
1519511474.788621
1519511474.790648
1519511474.790702
1519511474.792734
1519511474.792792
1519511474.794950
1519511474.794995
1519511474.797007
1519511474.797061
1519511474.799109
1519511474.799162
1519511474.801197
1519511474.801251
1519511474.805038
1519511474.805083
1519511474.807092
1519511474.807147
1519511474.809196
1519511474.809249
1519511474.811287
1519511474.811341
1519511474.814920
1519511474.814965
1519511474.816976
1519511474.817029
1519511474.819077
1519511474.819161
1519511474.821168
1519511474.821222
1519511474.827979
1519511474.828023
1519511474.830035
1519511474.830091
1519511474.832149
1519511474.832195
1519511474.834235
1519511474.834291
1519511474.836386
1519511474.836432
1519511474.838436
1519511474.838490
1519511474.840551
1519511474.840596
1519511474.842628
1519511474.842683
1519511474.845076
1519511474.845121
1519511474.847132
1519511474.847188
1519511474.849232
1519511474.849288
1519511474.851321
1519511474.851375
1519511474.855184
1519511474.857239
1519511474.857299
1519511474.859342
1519511474.859395
1519511474.861430
1519511474.861484
1519511474.865350
1519511474.865394
1519511474.867406
1519511474.867460
1519511474.869507
1519511474.869562
1519511474.871598
1519511474.871652
1519511474.878528
1519511474.878573
1519511474.880581
1519511474.880636
1519511474.882698
1519511474.882743
1519511474.884777
1519511474.884831
1519511474.886948
1519511474.886992
1519511474.889005
1519511474.889061
1519511474.891121
1519511474.891165
1519511474.893195
1519511474.893250
1519511474.895323
1519511474.895368
1519511474.897396
1519511474.897449
1519511474.899513
1519511474.899556
1519511474.901587
1519511474.901641
1519511474.905214
1519511474.905259
1519511474.907290
1519511474.907344
1519511474.909405
1519511474.909450
1519511474.911481
1519511474.911536
1519511474.915271
1519511474.915315
1519511474.917325
1519511474.917380
1519511474.919428
1519511474.919481
1519511474.921518
1519511474.921572
1519511474.928219
1519511474.930271
1519511474.930326
1519511474.932403
1519511474.932448
1519511474.934462
1519511474.934518
1519511474.936589
1519511474.936634
1519511474.938661
1519511474.938715
1519511474.940765
1519511474.940820
1519511474.942855
1519511474.942909
1519511474.945542
1519511474.945586
1519511474.947598
1519511474.947652
1519511474.949701
1519511474.949755
1519511474.951791
1519511474.951849
1519511474.955176
1519511474.955219
1519511474.957230
1519511474.957284
1519511474.959345
1519511474.959390
1519511474.961421
1519511474.961475
1519511474.965222
1519511474.967263
1519511474.967318
1519511474.969380
1519511474.969424
1519511474.971458
1519511474.971512
1519511474.978232
1519511474.978276
1519511474.980283
1519511474.980337
1519511474.982398
1519511474.982443
1519511474.984485
1519511474.984539
1519511474.986617
1519511474.986660
1519511474.988714
1519511474.988771
1519511474.990831
1519511474.990876
1519511474.992907
1519511474.992962
1519511474.995308
1519511474.995352
1519511474.997362
1519511474.997417
1519511474.999481
1519511474.999524
1519511475.001553
1519511475.001607
1519511475.005284
1519511475.005328
1519511475.007339
1519511475.007394
1519511475.009443
1519511475.009496
1519511475.011531
1519511475.011584
1519511475.015283
1519511475.015327
1519511475.017338
1519511475.017393
1519511475.019454
1519511475.019499
1519511475.021534
1519511475.021590
1519511475.028524
1519511475.030564
1519511475.030618
1519511475.032678
1519511475.032722
1519511475.034764
1519511475.034818
1519511475.036895
1519511475.036940
1519511475.038964
1519511475.039018
1519511475.041080
1519511475.041125
1519511475.043159
1519511475.043212
1519511475.045405
1519511475.045450
1519511475.047461
1519511475.047520
1519511475.049562
1519511475.049617
1519511475.051653
1519511475.051707
1519511475.055427
1519511475.055473
1519511475.057482
1519511475.057536
1519511475.059585
1519511475.059640
1519511475.061674
1519511475.061728
1519511475.065457
1519511475.065501
1519511475.067512
1519511475.067567
1519511475.069615
1519511475.069673
1519511475.071706
1519511475.071760
1519511475.078448
1519511475.078492
1519511475.080503
1519511475.080558
1519511475.082628
1519511475.082672
1519511475.084714
1519511475.084769
1519511475.086843
1519511475.086888
1519511475.088945
1519511475.089000
1519511475.091061
1519511475.091105
1519511475.093137
1519511475.093191
1519511475.095537
1519511475.095582
1519511475.097592
1519511475.097646
1519511475.099695
1519511475.099749
1519511475.101786
1519511475.101841
1519511475.105563
1519511475.107612
1519511475.107666
1519511475.109716
1519511475.109770
1519511475.111803
1519511475.111857
1519511475.115597
1519511475.115642
1519511475.117655
1519511475.117711
1519511475.119767
1519511475.119812
1519511475.121847
1519511475.121901
1519511475.128604
1519511475.128648
1519511475.130659
1519511475.130714
1519511475.132776
1519511475.132820
1519511475.134850
1519511475.134904
1519511475.136977
1519511475.137022
1519511475.139050
1519511475.139105
1519511475.141165
1519511475.141218
1519511475.143244
1519511475.143298
1519511475.145634
1519511475.145679
1519511475.147690
1519511475.147746
1519511475.149794
1519511475.149848
1519511475.151885
1519511475.151940
1519511475.155666
1519511475.155711
1519511475.157721
1519511475.157776
1519511475.159837
1519511475.159882
1519511475.161915
1519511475.161969
1519511475.165694
1519511475.167747
1519511475.167801
1519511475.169848
1519511475.169901
1519511475.171937
1519511475.171992
1519511475.178714
1519511475.178758
1519511475.180768
1519511475.180822
1519511475.182883
1519511475.182927
1519511475.184970
1519511475.185025
1519511475.187097
1519511475.187141
1519511475.189199
1519511475.189254
1519511475.191300
1519511475.191355
1519511475.195866
1519511475.197956
1519511475.198006
1519511475.200005
1519511475.200062
1519511475.202128
1519511475.202173
1519511475.204205
1519511475.204261
1519511475.206329
1519511475.206374
1519511475.208396
1519511475.208452
1519511475.210495
1519511475.210549
1519511475.212596
1519511475.212651
1519511475.215862
1519511475.217913
1519511475.217968
1519511475.220022
1519511475.220068
1519511475.222099
1519511475.222154
1519511475.228843
1519511475.230890
1519511475.230946
1519511475.233000
1519511475.233045
1519511475.235076
1519511475.235133
1519511475.237205
1519511475.237252
1519511475.239267
1519511475.239322
1519511475.241364
1519511475.241417
1519511475.243449
1519511475.243503
1519511475.245928
1519511475.245972
1519511475.248009
1519511475.248054
1519511475.250086
1519511475.250141
1519511475.252177
1519511475.252231
1519511475.255916
1519511475.255960
1519511475.257970
1519511475.258025
1519511475.260084
1519511475.260129
1519511475.262161
1519511475.262216
1519511475.265964
1519511475.266008
1519511475.268017
1519511475.268072
1519511475.270121
1519511475.270175
1519511475.272212
1519511475.272266
1519511475.278948
1519511475.281004
1519511475.281058
1519511475.283118
1519511475.283162
1519511475.285198
1519511475.285252
1519511475.287327
1519511475.287370
1519511475.289437
1519511475.289492
1519511475.291553
1519511475.291598
1519511475.293631
1519511475.293686
1519511475.296017
1519511475.296061
1519511475.298072
1519511475.298126
1519511475.300174
1519511475.300228
1519511475.302264
1519511475.302319
1519511475.306026
1519511475.308080
1519511475.308136
1519511475.310182
1519511475.310236
1519511475.312272
1519511475.312328
1519511475.316108
1519511475.318161
1519511475.318216
1519511475.320278
1519511475.320323
1519511475.322354
1519511475.322410
1519511475.329176
1519511475.329220
1519511475.331232
1519511475.331287
1519511475.333346
1519511475.333392
1519511475.335426
1519511475.335480
1519511475.337552
1519511475.337596
1519511475.339625
1519511475.339679
1519511475.341725
1519511475.341781
1519511475.343877
1519511475.346122
1519511475.346168
1519511475.348176
1519511475.348231
1519511475.350280
1519511475.350334
1519511475.352370
1519511475.352427
1519511475.356145
1519511475.356189
1519511475.358198
1519511475.358253
1519511475.360301
1519511475.360354
1519511475.362416
1519511475.362461
1519511475.366189
1519511475.368243
1519511475.368298
1519511475.370344
1519511475.370398
1519511475.372456
1519511475.372519
1519511475.379702
1519511475.381754
1519511475.381809
1519511475.383878
1519511475.383923
1519511475.385958
1519511475.386012
1519511475.388089
1519511475.388134
1519511475.390190
1519511475.390245
1519511475.392292
1519511475.392347
1519511475.394392
1519511475.394447
1519511475.396540
1519511475.396584
1519511475.398604
1519511475.398659
1519511475.400705
1519511475.400763
1519511475.402796
1519511475.402849
1519511475.406265
1519511475.406310
1519511475.408320
1519511475.408374
1519511475.410436
1519511475.410481
1519511475.412536
1519511475.412583
1519511475.416388
1519511475.416432
1519511475.418443
1519511475.418498
1519511475.420570
1519511475.420616
1519511475.422638
1519511475.422693
1519511475.429473
1519511475.429517
1519511475.431524
1519511475.431580
1519511475.433640
1519511475.433685
1519511475.435726
1519511475.435782
1519511475.437858
1519511475.437902
1519511475.439925
1519511475.439979
1519511475.442050
1519511475.442095
1519511475.444126
1519511475.444181
1519511475.446382
1519511475.446426
1519511475.448437
1519511475.448493
1519511475.450538
1519511475.450593
1519511475.452629
1519511475.452687
1519511475.456321
1519511475.456365
1519511475.458375
1519511475.458429
1519511475.460525
1519511475.460581
1519511475.462588
1519511475.462642
1519511475.466416
1519511475.468518
1519511475.468565
1519511475.470597
1519511475.470649
1519511475.472689
1519511475.472742
1519511475.479413
1519511475.479456
1519511475.481467
1519511475.481521
1519511475.483569
1519511475.483656
1519511475.485665
1519511475.485720
1519511475.487792
1519511475.487836
1519511475.489857
1519511475.489912
1519511475.491973
1519511475.492017
1519511475.494063
1519511475.494117
1519511475.496483
1519511475.498538
1519511475.498592
1519511475.500641
1519511475.500695
1519511475.502731
1519511475.502785
1519511475.506499
1519511475.506544
1519511475.508580
1519511475.508627
1519511475.510700
1519511475.510746
1519511475.512777
1519511475.512833
1519511475.516568
1519511475.518616
1519511475.518671
1519511475.520729
1519511475.520773
1519511475.522807
1519511475.522861
1519511475.529705
1519511475.529749
1519511475.531759
1519511475.531815
