time(s),dP1(Pa)
1519511682.237098,  250.815388
1519511682.266248,  254.398804
1519511682.295396,  258.955200
1519511682.324564,  246.401379
1519511682.353709,  243.458706
1519511682.382864,  243.672287
1519511682.412013,  245.452129
1519511682.441164,  239.709171
1519511682.470301,  233.491589
1519511682.499432,  226.918037
1519511682.528576,  227.416393
1519511682.557720,  226.514606
1519511682.586865,  229.030117
1519511682.616005,  242.675575
1519511682.645145,  247.659134
1519511682.674299,  244.835117
1519511682.703442,  242.984081
1519511682.732582,  237.763210
1519511682.761718,  239.661709
1519511682.790860,  250.910313
1519511682.820004,  256.487152
1519511682.849149,  248.110027
1519511682.878292,  242.438263
1519511682.907430,  240.990658
1519511682.936568,  248.204952
1519511682.965712,  246.330185
1519511682.994870,  253.497017
1519511683.024021,  254.944622
1519511683.053171,  252.476574
1519511683.082342,  253.354630
1519511683.111491,  260.758774
1519511683.140635,  262.087723
1519511683.169762,  264.650696
1519511683.198897,  256.819389
1519511683.228033,  254.256416
1519511683.257165,  248.181221
1519511683.286304,  257.388939
1519511683.315456,  259.762062
1519511683.344604,  259.382362
1519511683.373737,  271.864990
1519511683.402881,  276.967205
1519511683.432023,  260.473999
1519511683.461173,  262.799660
1519511683.490305,  266.216957
1519511683.519439,  271.295441
1519511683.548563,  269.610523
1519511683.577699,  267.023819
1519511683.606832,  273.834682
1519511683.635967,  273.668564
1519511683.665096,  274.000801
1519511683.694251,  275.495869
1519511683.723387,  267.284863
1519511683.752528,  262.562347
1519511683.781666,  264.911739
1519511683.810852,  272.719315
1519511683.840014,  281.167633
1519511683.869142,  273.810951
1519511683.898272,  270.085148
1519511683.927403,  270.085148
1519511683.956553,  272.814240
1519511683.985688,  278.177498
1519511684.014838,  284.252693
1519511684.043977,  288.120884
1519511684.073112,  282.306732
1519511684.102271,  279.933609
1519511684.131425,  280.811665
1519511684.160557,  278.747047
1519511684.189672,  279.601372
1519511684.218805,  278.106304
1519511684.247932,  276.896011
1519511684.277071,  275.756912
1519511684.306198,  281.737183
1519511684.335333,  284.062843
1519511684.364468,  280.337040
1519511684.393603,  279.506447
1519511684.422762,  275.139900
1519511684.451911,  271.437828
1519511684.481047,  278.011379
1519511684.510177,  280.313309
1519511684.539342,  280.645546
1519511684.568480,  281.286289
1519511684.597635,  280.787933
1519511684.626780,  274.166920
1519511684.655914,  272.054840
1519511684.685048,  273.526176
1519511684.714210,  271.793797
1519511684.743331,  275.139900
1519511684.772490,  271.817528
1519511684.801643,  274.451694
1519511684.830785,  278.794510
1519511684.859923,  278.533466
1519511684.889063,  269.800373
1519511684.918200,  262.277573
1519511684.947331,  257.175358
1519511684.976469,  257.958488
1519511685.005602,  260.592655
1519511685.034737,  260.877430
1519511685.063879,  263.464134
1519511685.093014,  262.158916
1519511685.122148,  259.975643
1519511685.151281,  260.640118
1519511685.180435,  258.694157
1519511685.209580,  261.541904
1519511685.238720,  262.443691
1519511685.267854,  258.741619
1519511685.296991,  257.199089
1519511685.326130,  255.585365
1519511685.355266,  252.429111
1519511685.384404,  248.703308
1519511685.413533,  242.343338
1519511685.442666,  240.373646
1519511685.471797,  235.105312
1519511685.500940,  235.769787
1519511685.530071,  240.753345
1519511685.559200,  253.354630
1519511685.588323,  255.253128
1519511685.617454,  254.375072
1519511685.646596,  254.161491
1519511685.675730,  253.781792
1519511685.704882,  250.862850
1519511685.734032,  248.157490
1519511685.763167,  246.970928
1519511685.792311,  246.757347
1519511685.821447,  244.574074
1519511685.850590,  239.637978
1519511685.879730,  234.773075
1519511685.908875,  228.175793
1519511685.938010,  221.436123
1519511685.967136,  221.008961
1519511685.996261,  219.798668
1519511686.025415,  217.401814
1519511686.054546,  213.842129
1519511686.083686,  215.621971
1519511686.112812,  217.876438
1519511686.141932,  218.730762
1519511686.171063,  215.313465
1519511686.200188,  209.997669
1519511686.229320,  209.499313
1519511686.258441,  209.475582
1519511686.287567,  210.187519
1519511686.316697,  211.065575
1519511686.345838,  210.614681
1519511686.374960,  206.058285
1519511686.404093,  204.610680
1519511686.433216,  203.495312
1519511686.462358,  205.465004
1519511686.491500,  204.112324
1519511686.520634,  205.631123
1519511686.549765,  203.210537
1519511686.578892,  198.843990
1519511686.608021,  192.317902
1519511686.637146,  197.871010
1519511686.666270,  205.488735
1519511686.695405,  207.434696
1519511686.724550,  202.166363
1519511686.753696,  193.646851
1519511686.782834,  185.317188
1519511686.812043,  180.286167
1519511686.841208,  185.317188
1519511686.870360,  175.729771
1519511686.899493,  168.468014
1519511686.928625,  170.627556
1519511686.957763,  170.295319
1519511686.986902,  167.471302
1519511687.016037,  164.243855
1519511687.045171,  159.307758
1519511687.074317,  156.982098
1519511687.103456,  157.100754
1519511687.132589,  156.863441
1519511687.161724,  155.083599
1519511687.190856,  155.463299
1519511687.220008,  153.351219
1519511687.249147,  151.049290
1519511687.278280,  149.554222
1519511687.307409,  148.747360
1519511687.336535,  148.866016
1519511687.365676,  145.804688
1519511687.394815,  145.424988
1519511687.423968,  142.838284
1519511687.453104,  139.326061
1519511687.482239,  136.430851
1519511687.511373,  131.921917
1519511687.540513,  130.569237
1519511687.569639,  129.714912
1519511687.598772,  129.287750
1519511687.627906,  127.341789
1519511687.657034,  127.460445
1519511687.686164,  128.362232
1519511687.715286,  126.511196
1519511687.744432,  127.341789
1519511687.773565,  126.511196
1519511687.802711,  125.324635
1519511687.831841,  125.822990
1519511687.860964,  126.202690
1519511687.890089,  128.433426
1519511687.919205,  128.979244
1519511687.948334,  131.399830
1519511687.977465,  130.592968
1519511688.006584,  133.559372
1519511688.035718,  132.277885
1519511688.064876,  129.264019
1519511688.094016,  128.385963
1519511688.123151,  129.904762
1519511688.152283,  127.745220
1519511688.181420,  125.324635
1519511688.210565,  122.761662
1519511688.239706,  115.760948
1519511688.268845,  120.317345
1519511688.297984,  121.503906
1519511688.327131,  122.714199
1519511688.356280,  124.066879
1519511688.385422,  127.294327
1519511688.414562,  125.561947
1519511688.443707,  125.277172
1519511688.472872,  125.300903
1519511688.502004,  122.334499
1519511688.531126,  119.961376
1519511688.560250,  116.069454
1519511688.589384,  116.449154
1519511688.618521,  115.666023
1519511688.647655,  115.357517
1519511688.676792,  115.120205
1519511688.705935,  114.954086
1519511688.735082,  111.726639
1519511688.764217,  109.756947
1519511688.793347,  108.072029
1519511688.822498,  104.393688
1519511688.851631,  104.488613
1519511688.880777,  102.376534
1519511688.909918,  105.176819
1519511688.939060,  102.210415
1519511688.968199,  102.400265
1519511688.997344,  102.423996
1519511689.026468,  104.132645
1519511689.055604,  103.681751
1519511689.084742,  102.993546
1519511689.113882,  103.135933
1519511689.143006,  101.854446
1519511689.172144,  101.522209
1519511689.201283,  101.332359
1519511689.230427,  102.637577
1519511689.259560,  101.996834
1519511689.288702,  102.210415
1519511689.317839,  98.152374
1519511689.346968,  99.979679
1519511689.376096,  95.874176
1519511689.405227,  95.945370
1519511689.434369,  98.816849
1519511689.463499,  102.139221
1519511689.492627,  103.112202
1519511689.521763,  103.349514
1519511689.550898,  104.631001
1519511689.580030,  103.396976
1519511689.609143,  105.461594
1519511689.638298,  103.847870
1519511689.667436,  108.095760
1519511689.696588,  106.007412
1519511689.725717,  106.078606
1519511689.754857,  104.583538
1519511689.783997,  104.702194
1519511689.813183,  103.729214
1519511689.842356,  104.298763
1519511689.871493,  103.088470
1519511689.900624,  106.743080
1519511689.929755,  107.668598
1519511689.958889,  108.095760
1519511689.988018,  107.217705
1519511690.017149,  104.725925
1519511690.046299,  104.583538
1519511690.075438,  105.959949
1519511690.104586,  110.445152
1519511690.133723,  111.726639
1519511690.162876,  121.361519
1519511690.192017,  118.323921
1519511690.221155,  120.008839
1519511690.250295,  115.428711
1519511690.279435,  114.574387
1519511690.308577,  111.157089
1519511690.337716,  110.801121
1519511690.366860,  108.546654
1519511690.396001,  102.447727
1519511690.425129,  102.518921
1519511690.454271,  100.478035
1519511690.483400,  100.406841
1519511690.512548,  98.342224
1519511690.541674,  98.247299
1519511690.570799,  97.511631
1519511690.599940,  96.325069
1519511690.629098,  92.077179
1519511690.658240,  91.294048
1519511690.687369,  90.510918
1519511690.716516,  93.002697
1519511690.745653,  91.721210
1519511690.774783,  93.738365
1519511690.803926,  88.992119
1519511690.833059,  85.835865
1519511690.862185,  87.758095
1519511690.891321,  89.205700
1519511690.920463,  91.768673
1519511690.949587,  88.541225
1519511690.978718,  90.202412
1519511691.007849,  90.439724
1519511691.036988,  89.893906
1519511691.066126,  86.120640
1519511691.095259,  82.537224
1519511691.124411,  77.316353
1519511691.153537,  79.784401
1519511691.182678,  77.672321
1519511691.211800,  83.557667
1519511691.240930,  87.022427
1519511691.270058,  95.067314
1519511691.299181,  98.413418
1519511691.328307,  101.308628
1519511691.357458,  101.047585
1519511691.386593,  103.658020
1519511691.415744,  105.556519
1519511691.444879,  104.725925
1519511691.474021,  100.881466
1519511691.503157,  102.281609
1519511691.532290,  102.234146
1519511691.561418,  96.657307
1519511691.590547,  97.416706
1519511691.619685,  102.281609
1519511691.648818,  102.922352
1519511691.677942,  99.172817
1519511691.707069,  97.226856
1519511691.736194,  100.050873
1519511691.765322,  99.220280
1519511691.794453,  95.897907
1519511691.823577,  101.356091
1519511691.852705,  102.162952
1519511691.881861,  103.966526
1519511691.910993,  101.925640
1519511691.940122,  98.911774
1519511691.969255,  101.142509
1519511691.998388,  100.050873
1519511692.027516,  100.122066
1519511692.056648,  100.976391
1519511692.085774,  99.267742
1519511692.114914,  101.427284
1519511692.144076,  100.335648
1519511692.173213,  98.959236
1519511692.202361,  99.457592
1519511692.231492,  98.982967
1519511692.260624,  98.152374
1519511692.289749,  93.928215
1519511692.318887,  92.884041
1519511692.348021,  91.222855
1519511692.377158,  86.357952
1519511692.406297,  90.961811
1519511692.435445,  85.100197
1519511692.464588,  83.344086
1519511692.493723,  82.608418
1519511692.522871,  82.204987
1519511692.552016,  81.801556
1519511692.581162,  80.211563
1519511692.610304,  82.466030
1519511692.639446,  80.235294
1519511692.668584,  79.736938
1519511692.697724,  83.937366
1519511692.726866,  85.527359
1519511692.756007,  80.686188
1519511692.785149,  88.493763
1519511692.814318,  93.406128
1519511692.843473,  96.799694
1519511692.872629,  96.348801
1519511692.901769,  99.813560
1519511692.930911,  103.325783
1519511692.960050,  106.292187
1519511692.989188,  106.197262
1519511693.018323,  105.651443
1519511693.047469,  104.322495
1519511693.076606,  102.827427
1519511693.105753,  102.898621
1519511693.134910,  100.786541
1519511693.164052,  100.383110
1519511693.193204,  97.464169
1519511693.222389,  99.315205
1519511693.251542,  100.074604
1519511693.280689,  98.532074
1519511693.309832,  98.532074
1519511693.338963,  97.487900
1519511693.368102,  95.399551
1519511693.397243,  92.717922
1519511693.426388,  94.094334
1519511693.455538,  95.755520
1519511693.484677,  99.267742
1519511693.513823,  101.189972
1519511693.542967,  101.688328
1519511693.572172,  100.810272
1519511693.601310,  99.528786
1519511693.630447,  100.644154
1519511693.659585,  101.783253
1519511693.688720,  101.023853
1519511693.717866,  101.806984
1519511693.747008,  101.617134
1519511693.776160,  103.230858
1519511693.805313,  105.532787
1519511693.834450,  106.387112
1519511693.863593,  103.207127
1519511693.892735,  100.572960
1519511693.921887,  101.498478
1519511693.951031,  101.854446
1519511693.980171,  99.908485
1519511694.009307,  99.932217
1519511694.038442,  97.155663
1519511694.067580,  98.626999
1519511694.096730,  101.759521
1519511694.125873,  105.319206
1519511694.155025,  103.658020
1519511694.184171,  100.834003
1519511694.213310,  101.474747
1519511694.242465,  101.237434
1519511694.271614,  100.193260
1519511694.300760,  100.667885
1519511694.329952,  99.030430
1519511694.359106,  99.006699
1519511694.388248,  99.837292
1519511694.417388,  101.332359
1519511694.446522,  100.311916
1519511694.475660,  97.867599
1519511694.504794,  96.372532
1519511694.533936,  94.972389
1519511694.563061,  95.043583
1519511694.592200,  94.924927
1519511694.621331,  95.091045
1519511694.650492,  97.392975
1519511694.679637,  96.491188
1519511694.708782,  98.223568
1519511694.737929,  95.518208
1519511694.767085,  99.837292
1519511694.796248,  99.599979
1519511694.825405,  103.302052
1519511694.854571,  106.007412
1519511694.883732,  103.681751
1519511694.912905,  103.610558
1519511694.942093,  105.532787
1519511694.971262,  108.807697
1519511695.000422,  105.105625
1519511695.029588,  101.189972
1519511695.058746,  101.735790
1519511695.087909,  103.610558
1519511695.117074,  103.919064
1519511695.146239,  101.593403
1519511695.175399,  100.098335
1519511695.204567,  100.691616
1519511695.233726,  99.220280
1519511695.262890,  99.077892
1519511695.292055,  99.505054
1519511695.321218,  101.213703
1519511695.350385,  105.366669
1519511695.379559,  108.000835
1519511695.408722,  107.739792
1519511695.437886,  107.122780
1519511695.467048,  106.766811
1519511695.496202,  105.295475
1519511695.525364,  103.990257
1519511695.554540,  103.776676
1519511695.583703,  103.563095
1519511695.612873,  98.365955
1519511695.642046,  96.135220
1519511695.671211,  93.809559
1519511695.700372,  91.531361
1519511695.729530,  96.609844
1519511695.758690,  97.321781
1519511695.787856,  97.274319
1519511695.817057,  97.203125
1519511695.846265,  96.775963
1519511695.875437,  99.125355
1519511695.904615,  98.342224
1519511695.933839,  97.487900
1519511695.963031,  97.084469
1519511695.992196,  97.440437
1519511696.021366,  98.508343
1519511696.050533,  98.769386
1519511696.079702,  96.823425
1519511696.108873,  96.965813
1519511696.138030,  94.758808
1519511696.167171,  93.073891
1519511696.196335,  91.911060
1519511696.225500,  90.154949
1519511696.254660,  91.887329
1519511696.283820,  94.568958
1519511696.313041,  95.209702
1519511696.342213,  96.586113
1519511696.371386,  97.796406
1519511696.400558,  100.762810
1519511696.429724,  100.525497
1519511696.458898,  104.227570
1519511696.488064,  103.824139
1519511696.517215,  99.077892
1519511696.546349,  96.325069
1519511696.575505,  92.456879
1519511696.604648,  90.178680
1519511696.633858,  93.477322
1519511696.663012,  97.796406
1519511696.692159,  97.416706
1519511696.721331,  94.948658
1519511696.750479,  99.576248
1519511696.779641,  101.403553
1519511696.808785,  105.342937
1519511696.837931,  103.420708
1519511696.867066,  99.742367
1519511696.896212,  99.101624
1519511696.925361,  98.057449
1519511696.954510,  101.569672
1519511696.983657,  101.640865
1519511697.012802,  101.261166
1519511697.041937,  99.861023
1519511697.071081,  97.772675
1519511697.100225,  99.315205
1519511697.129364,  94.735077
1519511697.158502,  91.222855
1519511697.187651,  92.077179
1519511697.216797,  92.551804
1519511697.245944,  95.660595
1519511697.275092,  98.460880
1519511697.304227,  99.576248
1519511697.333370,  98.721924
1519511697.362514,  95.304626
1519511697.391644,  92.361954
1519511697.420776,  88.754807
1519511697.449920,  87.900482
1519511697.479047,  85.503628
1519511697.508200,  84.459454
1519511697.537327,  88.137794
1519511697.566456,  92.433147
1519511697.595584,  96.609844
1519511697.624736,  99.671173
1519511697.653877,  97.725212
1519511697.682997,  95.850445
1519511697.712127,  93.192547
1519511697.741251,  89.181969
1519511697.770375,  87.378395
1519511697.799501,  85.812134
1519511697.828626,  88.778538
1519511697.857760,  85.574821
1519511697.886897,  82.560955
1519511697.916039,  81.303200
1519511697.945220,  81.042156
1519511697.974376,  83.272892
1519511698.003509,  81.398125
1519511698.032643,  84.720497
1519511698.061771,  82.940655
1519511698.090900,  78.170677
1519511698.120029,  73.566818
1519511698.149147,  73.044731
1519511698.178279,  73.210850
1519511698.207407,  75.583973
1519511698.236558,  78.906345
1519511698.265709,  69.674896
1519511698.294842,  72.332794
1519511698.323977,  75.963673
1519511698.353108,  79.689476
1519511698.382249,  79.001270
1519511698.411367,  77.482471
1519511698.440495,  67.254311
1519511698.469616,  68.203560
1519511698.498743,  71.786976
1519511698.527876,  72.641300
1519511698.556988,  74.990692
1519511698.586114,  72.546375
1519511698.615253,  71.075039
1519511698.644413,  65.735512
1519511698.673553,  62.626720
1519511698.702678,  60.229866
1519511698.731794,  59.684048
1519511698.760919,  64.430294
1519511698.790049,  66.447449
1519511698.819193,  65.189693
1519511698.848366,  63.409851
1519511698.877508,  63.220001
1519511698.906648,  64.952381
1519511698.935797,  63.908207
1519511698.964929,  64.596413
1519511698.994059,  66.257599
1519511699.023182,  67.989979
1519511699.052317,  65.854168
1519511699.081442,  64.406563
1519511699.110565,  65.023575
1519511699.139701,  64.928650
1519511699.168832,  67.325504
1519511699.197961,  68.084904
1519511699.227096,  69.651165
1519511699.256230,  70.861458
1519511699.285365,  68.701916
1519511699.314503,  67.278042
1519511699.343636,  66.257599
1519511699.372775,  66.138943
1519511699.401905,  65.996555
1519511699.431046,  65.260887
1519511699.460182,  62.721645
1519511699.489319,  61.701202
1519511699.518461,  62.152096
1519511699.547588,  60.562103
1519511699.576728,  59.897629
1519511699.605864,  57.571968
1519511699.635006,  56.409138
1519511699.664151,  56.243019
1519511699.693277,  59.589123
1519511699.722423,  61.060459
1519511699.751568,  59.233154
1519511699.780712,  58.711067
1519511699.809854,  58.022861
1519511699.839001,  57.073612
1519511699.868148,  58.473755
1519511699.897298,  60.775684
1519511699.926445,  62.318214
1519511699.955584,  66.969536
1519511699.984727,  68.939228
1519511700.013880,  67.420429
1519511700.043011,  66.233868
1519511700.072162,  66.115211
1519511700.101295,  65.782974
1519511700.130431,  65.688049
1519511700.159564,  64.643875
1519511700.188701,  63.931938
1519511700.217851,  64.287907
1519511700.246989,  64.809994
1519511700.276145,  65.332081
1519511700.305288,  63.148808
1519511700.334448,  63.670895
1519511700.363602,  63.670895
1519511700.392798,  64.050594
1519511700.421932,  64.738800
1519511700.451060,  64.454025
1519511700.480184,  64.738800
1519511700.509313,  63.979401
1519511700.538437,  64.928650
1519511700.567560,  63.813282
1519511700.596685,  64.074326
1519511700.625816,  64.715069
1519511700.654957,  64.098057
1519511700.684100,  64.809994
1519511700.713234,  63.599701
1519511700.742376,  64.596413
1519511700.771514,  65.521931
1519511700.800657,  65.403275
1519511700.829800,  64.264175
1519511700.858939,  63.101345
1519511700.888069,  64.596413
1519511700.917202,  64.382832
1519511700.946345,  62.792839
1519511700.975487,  63.125076
1519511701.004667,  62.318214
1519511701.033914,  62.745377
1519511701.063077,  62.745377
1519511701.092233,  63.694626
1519511701.121369,  62.104633
1519511701.150501,  63.006420
1519511701.179639,  63.362389
1519511701.208782,  63.599701
1519511701.237922,  63.528507
1519511701.267060,  62.531796
1519511701.296206,  62.389408
1519511701.325351,  63.362389
1519511701.354501,  63.813282
1519511701.383641,  64.074326
1519511701.412784,  64.643875
1519511701.441920,  64.620144
1519511701.471076,  64.026863
1519511701.500222,  64.691338
1519511701.529367,  63.125076
1519511701.558515,  62.318214
1519511701.587649,  63.314926
1519511701.616788,  63.789551
1519511701.645934,  62.982689
1519511701.675081,  62.057171
1519511701.704235,  62.816570
1519511701.733384,  63.006420
1519511701.762531,  63.196270
1519511701.791662,  63.196270
1519511701.820887,  62.175827
1519511701.850055,  63.101345
1519511701.879192,  63.860744
1519511701.908328,  64.857456
1519511701.937471,  65.474468
1519511701.966608,  67.372967
1519511701.995750,  67.562817
1519511702.024889,  67.349236
1519511702.054040,  67.586548
1519511702.083176,  67.966248
1519511702.112319,  68.583260
1519511702.141450,  67.989979
1519511702.170581,  67.562817
1519511702.199711,  66.233868
1519511702.228838,  66.138943
1519511702.257978,  66.637299
1519511702.287117,  68.630722
1519511702.316248,  69.247734
1519511702.345372,  66.945805
1519511702.374521,  67.776398
1519511702.403658,  66.566105
1519511702.432789,  66.352524
1519511702.461922,  64.501488
1519511702.491055,  63.955669
1519511702.520200,  63.670895
1519511702.549338,  62.389408
1519511702.578483,  61.938515
1519511702.607624,  60.111210
1519511702.636765,  60.514641
1519511702.665906,  61.179115
1519511702.695054,  61.962246
1519511702.724205,  62.128365
1519511702.753334,  62.555527
1519511702.782471,  64.145519
1519511702.811609,  64.691338
1519511702.840753,  66.447449
1519511702.869882,  67.871323
1519511702.899016,  68.108635
1519511702.928144,  69.224003
1519511702.957268,  68.108635
1519511702.986414,  67.728935
1519511703.015556,  67.301773
1519511703.044686,  66.613567
1519511703.073838,  64.857456
1519511703.102975,  63.623432
1519511703.132180,  61.202847
1519511703.161324,  61.677471
1519511703.190464,  61.416428
1519511703.219603,  60.609566
1519511703.248745,  61.131653
1519511703.277888,  59.636585
1519511703.307021,  60.063747
1519511703.336155,  60.823147
1519511703.365303,  61.036728
1519511703.394454,  61.274040
1519511703.423603,  60.182404
1519511703.452753,  60.395985
1519511703.481897,  61.701202
1519511703.511044,  62.365677
1519511703.540175,  63.575970
1519511703.569305,  63.504776
1519511703.598439,  63.931938
1519511703.627577,  63.006420
1519511703.656717,  62.650452
1519511703.685837,  62.270752
1519511703.714993,  63.006420
1519511703.744127,  62.816570
1519511703.773268,  62.769108
1519511703.802412,  63.409851
1519511703.831544,  62.531796
1519511703.860686,  62.555527
1519511703.889828,  61.155384
1519511703.918972,  62.270752
1519511703.948131,  61.250309
1519511703.977270,  60.562103
1519511704.006416,  59.138229
1519511704.035546,  58.782261
1519511704.064692,  60.324791
1519511704.093838,  59.968822
1519511704.122974,  60.562103
1519511704.152168,  60.253597
1519511704.181300,  61.274040
1519511704.210451,  61.392696
1519511704.239582,  61.202847
1519511704.268718,  62.602989
1519511704.297854,  61.558815
1519511704.326985,  63.053883
1519511704.356122,  61.392696
1519511704.385277,  62.745377
1519511704.414423,  62.816570
1519511704.443556,  62.223289
1519511704.472693,  61.748665
1519511704.501820,  59.375542
1519511704.530952,  59.304348
1519511704.560107,  59.090767
1519511704.589245,  57.144806
1519511704.618372,  57.405849
1519511704.647509,  58.307636
1519511704.676705,  58.283905
1519511704.705846,  58.022861
1519511704.734975,  57.334656
1519511704.764115,  56.598988
1519511704.793248,  57.809280
1519511704.822421,  57.666893
1519511704.851583,  56.148094
1519511704.880733,  56.148094
1519511704.909866,  54.819145
1519511704.938997,  53.300346
1519511704.968139,  54.486908
1519511704.997265,  54.083477
1519511705.026399,  54.130939
1519511705.055588,  51.971397
1519511705.084754,  49.835587
1519511705.113935,  51.591698
1519511705.143110,  51.829010
1519511705.172284,  54.297058
1519511705.201462,  54.273327
1519511705.230642,  55.293770
1519511705.259818,  55.364964
1519511705.288997,  54.510639
1519511705.318161,  52.991840
1519511705.347327,  51.283192
1519511705.376495,  51.781548
1519511705.405668,  53.229153
1519511705.434830,  54.178402
1519511705.464027,  54.581833
1519511705.493200,  54.012283
1519511705.522379,  54.059746
1519511705.551546,  55.626007
1519511705.580706,  53.988552
1519511705.609889,  52.873184
1519511705.639058,  53.229153
1519511705.668231,  51.164536
1519511705.697399,  50.120361
1519511705.726564,  49.859318
1519511705.755732,  48.767681
1519511705.784912,  46.631870
1519511705.814103,  46.679333
1519511705.843271,  47.865894
1519511705.872442,  49.384693
1519511705.901609,  49.076187
1519511705.930775,  49.028725
1519511705.959956,  49.147381
1519511705.989131,  51.306923
1519511706.018302,  51.923935
1519511706.047461,  51.971397
1519511706.076644,  52.825722
1519511706.105816,  53.632584
1519511706.134990,  54.059746
1519511706.164166,  55.815857
1519511706.193333,  56.124363
1519511706.222512,  56.148094
1519511706.251676,  55.198845
1519511706.280843,  55.720932
1519511706.309996,  55.198845
1519511706.339156,  57.595699
1519511706.368337,  60.087479
1519511706.397502,  59.161961
1519511706.426652,  59.185692
1519511706.455820,  57.239731
1519511706.484993,  55.554813
1519511706.514163,  54.368252
1519511706.543323,  53.727509
1519511706.572498,  54.036015
1519511706.601675,  58.521217
1519511706.630843,  62.270752
1519511706.660015,  63.931938
1519511706.689179,  63.931938
1519511706.718321,  61.701202
1519511706.747453,  61.772396
1519511706.776587,  60.514641
1519511706.805724,  60.040016
1519511706.834878,  59.945091
1519511706.864023,  59.494198
1519511706.893172,  59.517929
1519511706.922321,  58.663605
1519511706.951464,  58.544949
1519511706.980602,  59.992554
1519511707.009745,  60.562103
1519511707.038886,  61.819859
1519511707.068026,  61.701202
1519511707.097167,  62.223289
1519511707.126301,  61.321503
1519511707.155452,  61.179115
1519511707.184606,  60.419716
1519511707.213750,  59.446735
1519511707.242946,  59.921360
1519511707.272094,  58.497486
1519511707.301237,  58.805992
1519511707.330379,  60.538372
1519511707.359516,  61.131653
1519511707.388651,  62.389408
1519511707.417810,  62.982689
1519511707.446952,  61.535084
1519511707.476104,  61.226578
1519511707.505251,  62.009708
1519511707.534393,  62.057171
1519511707.563525,  63.742088
1519511707.592676,  65.782974
1519511707.621826,  68.179829
1519511707.650968,  68.227291
1519511707.680112,  67.657742
1519511707.709250,  67.539085
1519511707.738389,  67.515354
1519511707.767529,  71.881901
1519511707.796674,  72.997269
1519511707.825871,  73.068462
1519511707.855045,  73.305775
1519511707.884206,  72.427719
1519511707.913353,  72.831150
1519511707.942503,  71.288620
1519511707.971653,  71.668320
1519511708.000795,  70.790264
1519511708.029941,  70.386833
1519511708.059086,  70.505489
1519511708.088225,  69.318928
1519511708.117372,  69.461315
1519511708.146526,  65.688049
1519511708.175668,  65.165962
1519511708.204808,  64.311638
1519511708.233956,  65.142231
1519511708.263092,  64.335369
1519511708.292245,  63.409851
1519511708.321388,  63.931938
1519511708.350539,  62.128365
1519511708.379689,  61.060459
1519511708.408833,  60.134941
1519511708.437979,  61.274040
1519511708.467127,  63.908207
1519511708.496283,  68.345947
1519511708.525439,  69.461315
1519511708.554585,  66.423717
1519511708.583724,  70.529221
1519511708.612870,  71.715782
1519511708.642009,  70.885189
1519511708.671152,  65.260887
1519511708.700294,  64.857456
1519511708.729430,  66.850880
1519511708.758569,  64.952381
1519511708.787722,  65.854168
1519511708.816873,  65.355812
1519511708.846018,  67.016998
1519511708.875155,  70.410564
1519511708.904302,  70.505489
1519511708.933437,  69.366390
1519511708.962584,  64.501488
1519511708.991729,  66.945805
1519511709.020873,  64.620144
1519511709.050016,  63.552238
1519511709.079154,  60.728222
1519511709.108297,  61.440159
1519511709.137438,  61.819859
1519511709.166581,  57.714355
1519511709.195722,  59.043304
1519511709.224865,  57.999130
1519511709.254015,  61.131653
1519511709.283134,  64.003132
1519511709.312274,  67.111923
1519511709.341463,  66.423717
1519511709.370633,  68.322216
1519511709.399813,  65.996555
1519511709.428992,  61.630009
1519511709.458168,  59.731510
1519511709.487331,  60.680759
1519511709.516498,  65.379543
1519511709.545649,  61.012997
1519511709.574824,  60.633297
1519511709.604004,  61.867321
1519511709.633160,  62.033440
1519511709.662330,  61.558815
1519511709.691501,  61.084190
1519511709.720675,  60.443447
1519511709.749844,  59.826435
1519511709.779015,  60.609566
1519511709.808178,  61.653740
1519511709.837330,  62.175827
1519511709.866496,  61.938515
1519511709.895671,  59.517929
1519511709.924832,  59.304348
1519511709.954000,  59.802704
1519511709.983166,  59.470467
1519511710.012310,  58.331367
1519511710.041443,  57.382118
1519511710.070571,  58.877186
1519511710.099720,  59.707779
1519511710.128869,  59.897629
1519511710.158013,  58.236443
1519511710.187152,  57.049881
1519511710.216287,  57.714355
1519511710.245414,  56.290482
1519511710.274549,  57.310925
1519511710.303685,  57.263462
1519511710.332829,  57.643162
1519511710.361975,  57.643162
1519511710.391119,  55.815857
1519511710.420264,  56.765106
1519511710.449399,  55.602276
1519511710.478537,  55.554813
1519511710.507675,  57.121075
1519511710.536817,  56.456600
1519511710.565961,  56.527794
1519511710.595111,  56.171825
1519511710.624250,  56.741375
1519511710.653388,  58.426292
1519511710.682539,  58.592411
1519511710.711684,  58.355099
1519511710.740817,  57.358387
1519511710.769957,  57.358387
1519511710.799091,  58.948380
1519511710.828292,  58.734798
1519511710.857460,  59.375542
1519511710.886607,  59.138229
1519511710.915764,  60.490910
1519511710.944915,  60.989265
1519511710.974150,  60.633297
1519511711.003294,  57.263462
1519511711.032442,  58.260174
1519511711.061577,  59.090767
1519511711.090713,  61.867321
1519511711.119861,  59.019573
1519511711.148999,  59.351810
1519511711.178131,  57.904205
1519511711.207279,  56.148094
1519511711.236439,  53.086765
1519511711.265586,  50.120361
1519511711.294737,  51.401848
1519511711.323897,  51.567966
